5ht1d_rat,ackr3_human,ccr1_human,ccr1_mouse,ccr2_human,ccr2_mouse,ccr3_human,ccr3_mouse,ccr3_rat,ccr4_human,ccr5_human,ccr5_mouse,ccr6_human,ccr8_human,ccr9_human,ccrl2_human,cx3c1_human,cxcr1_human,cxcr2_human,cxcr3_human,cxcr3_mouse,cxcr3_rat,cxcr4_human,cxcr5_human,q9jly8_rat,ChEMBL_ID,Smiles
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL133063,C1=CC(=CC(=C1)CN2C3=C(C=C(C=C3)Cl)C=C2C(=O)O)C#N
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL133075,C1=CC=C2C(=C1)C(=C(N2CC3=CC(=C(C=C3)Cl)Cl)C(=O)O)C(=O)O
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL133111,CS(=O)(=O)C1=CC=CC2=C1C=C(N2CC3=CC(=C(C=C3)Cl)Cl)C(=O)O
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL133168,COC1=CC=C(C=C1)CN2C3=C(C=C(C=C3)Cl)C=C2C(=O)O
,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,CHEMBL1334040,C1CN(CCN1C2=CC=CC=C2[N+](=O)[O-])C3=C(C(=O)C4=CC=CC=C4C3=O)Cl
,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,CHEMBL1335002,CS(=O)(=O)C1=CC(=C(C(=C1)[N+](=O)[O-])SC2=NC3=CC=CC=C3N2)[N+](=O)[O-]
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL133569,C1=CC(=CC(=C1)[N+](=O)[O-])CN2C3=C(C=C(C=C3)Cl)C=C2C(=O)O
,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,CHEMBL1336535,COC1=CC=C(C=C1)C2=NN=C(O2)NC(=O)C3=CC=C(C=C3)F
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL133748,C1=CC2=C(C(=C1)C(F)(F)F)N(C(=C2)C(=O)O)CC3=CC(=C(C=C3)Cl)Cl
,,,,0.0,,,,,,0.0,,1.0,,,,,,,,,,,,,CHEMBL1338167,CCN(CC)CCN1C2=CC=CC=C2N=C1NC(=O)C3=CC=CC=C3O
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL133839,C1=CC(=C(C=C1CN2C3=C(C=C(C=C3)Cl)C=C2C(=O)O)Cl)Cl
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL134072,C1=CC(=C(C=C1CN2C(=CC3=C2C=C(C=C3)F)C(=O)O)Cl)Cl
,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,CHEMBL1341008,CS(=O)(=O)C1=CC(=C(C=C1)S(=O)CC(=O)OCC2=CC=CC=C2)[N+](=O)[O-]
,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,CHEMBL1342293,C=CCN(CC=C)C(=S)NC(=O)C1=CC=C(C=C1)C2=CC=CC=C2
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL134230,C1=CC(=C(C=C1CN2C(=CC3=C2C=C(C=C3)[N+](=O)[O-])C(=O)O)Cl)Cl
,,,,,,,,,,0.0,,1.0,0.0,,,,,,,,,,,,CHEMBL1342574,CC1=CC=C(C=C1)NN2C(=O)C=C(C2=O)C3=CC=CC=C3
,,,,,,,,,,,,1.0,,,,,,,,,,,,,CHEMBL1342907,C1=CC(=CC=C1NC(=O)NC2=CC(=C(C=C2)OC(F)F)Cl)[N+](=O)[O-]
,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,CHEMBL1343689,CC1=C(OC2=CC=CC=C12)C(=O)NC3=NC4=CC=CC=C4N3
,,,,,,0.0,,,,0.0,,1.0,,,,,,,,,,,,,CHEMBL1346587,COC1=C(C=C(C=C1)C2=NN(C(=C2)N)S(=O)(=O)C3=C(C(=C(C(=C3F)F)F)F)F)OC
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL135432,C=CCN(C1CCN(CC1)CC2CN(CC2C3=CC=CC=C3)C(=O)C4CCCCC4)C5=NC=CC=N5
,,,0.0,,,0.0,,,,,0.0,,0.0,0.0,,,,,,,,,1.0,,CHEMBL1359342,CN1CCC2=C(C1)C(=C(C(=N2)SCC3=CC=C(C=C3)Cl)C#N)C4=CC=CS4
,,,,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,CHEMBL1359949,CC1=C(C=CC(=C1)[N+](=O)[O-])NC(=S)NC(=O)CC2=CC=CC=C2
,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,CHEMBL1361913,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2N3C(=O)C=CC3=O
,,,0.0,,,0.0,,,,,,1.0,,,,,,,,,,,1.0,,CHEMBL1366012,CC1=CC(=C(C=C1)O)NC(=S)NC(=O)C2=CC=C(O2)C3=CC=C(C=C3)Cl
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL136977,C1CCC(CC1)C(=O)N2CC(C(C2)C3=CC=CC=C3)CN4CCC(CC4)N(CC5CC5)C6=CC=CC=N6
,,,,0.0,,0.0,,,,,,1.0,0.0,,,,,,,,,,,,CHEMBL1370183,CCOC(=O)C1=C(C(=O)C2=CC=CC=C2C1=O)CC3=CC=C(C=C3)Cl
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL137038,CCCN(C1CCN(CC1)CC2CN(CC2C3=CC=CC=C3)C(C4CCCCC4)C(=O)O)C5=NC=CC=N5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL137072,CCCN(C1CCN(CC1)CC2CN(CC2C3=CC=CC=C3)C(=O)C4CCCCC4)C5=CC=CC=N5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL137154,C=CCN(C1CCN(CC1)CC2CN(CC2C3=CC=CC=C3)C(=O)C4CCCCC4)C5=CC=CC=C5
,,,,,,,,,,,,1.0,,,,,,,,,,,,,CHEMBL1371649,C1CCC2=C(C1)C(=C(S2)NC(=O)C3=CC=C(O3)[N+](=O)[O-])C(=O)N
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL137206,C=CCN(C1CCN(CC1)CC2CN(CC2C3=CC=CC=C3)C(=O)C4CCCCC4)C5=CN=CC=C5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL137272,C=CCN(C1CCN(CC1)CC2CN(CC2C3=CC=CC=C3)C(=O)C4CCCCC4)C5=NC=C(C=C5)C(F)(F)F
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL137327,C1CC(C1)CC(C(=O)O)N2CC(C(C2)C3=CC(=CC=C3)F)CN4CCC(CC4)N(CC5CC5)C6=NC=CC=N6
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL137419,C=CCN(C1CCN(CC1)CC2CN(CC2C3=CC=CC=C3)C(=O)C4CCCCC4)C5=CC=CC=N5
,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,CHEMBL1374840,CCCCN1C(=C(C(=O)N(C1=O)C)C(=S)NC(=O)CC(C)(C)C)N
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL137524,CCCN(C1CCN(CC1)CC2CN(CC2C3=CC=CC=C3)C(=O)N4CCCC4)C5=CC=CC=N5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL137650,C=CCN(C1CCN(CC1)CC2CN(CC2C3=CC=CC=C3)C(=O)C4CCCCC4)C5=CC=NC=C5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL137728,CCCN(C1CCN(CC1)CC2CN(CC2C3=CC=CC=C3)C(C4CCCCC4)C(=O)O)C5=CN=CC=C5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL137856,CCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(C=[N+](C=C3C)[O-])C)C)C4=CC=C(C=C4)Br
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL137934,CCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(C=NC=C3C)C)C)C4=CC=C(C=C4)Br
,,,,,,,,,,,,1.0,,,,,,,,,,,,,CHEMBL1379713,C1=CC=C(C=C1)CCN(CCC2=CC=CC=C2)C(=S)NC(=O)C3=CC=CO3
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL138028,CCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(N=CC=C3)C)C)C4=CC=C(C=C4)Br
,,,,1.0,,,,,,,,,,,,,,,,,,,,,CHEMBL1381098,C1=CC=C2C(=C1)C=CC=C2N=C=S
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL138143,CC1=C(C(=[N+](C=C1)[O-])C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)C(=NOC)C4=CC=C(C=C4)Cl
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL138198,CC1=C(C(=[N+](C=C1)[O-])C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)C(=NOC)C4=CC=C(C=C4)Br
,,0.0,0.0,0.0,,0.0,,,,0.0,,1.0,,0.0,,0.0,,0.0,,,,0.0,1.0,,CHEMBL1382003,CC1=C(C2=C(S1)N=C(N(C2=O)C3=CC=CC=C3)SCCN(C)C)C4=CC=C(C=C4)F
,,,,0.0,,,,,,0.0,,1.0,,,,,,,,,,,,,CHEMBL1382317,CC(C)OC1=CC=CC(=C1)C(=O)NC(=S)NC2=CC=CC(=C2)C(F)(F)F
,,,,,,,,,,,0.0,1.0,,,,0.0,,,0.0,,,0.0,1.0,,CHEMBL1382320,C1COCCN1S(=O)(=O)C2=CC=C(C=C2)NC(=O)CSC3=CC=CC4=C3N=CC=C4
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL138263,CCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(C=C[N+](=C3C)[O-])C)C)C4=CC=C(C=C4)S(=O)(=O)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL138274,CCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(C=C[N+](=C3C)[O-])C)C)C4=CC=C(C=C4)OC(F)(F)F
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL138282,CCCN(C1CCN(CC1)CC2CN(CC2C3=CC=CC=C3)C(=O)C4=CC=CC=C4Cl)C5=CC=CC=N5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL138285,CCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(C=CN=C3C)C)C)C4=CC=C(C=C4)Br
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL138437,CCCN(C1CCN(CC1)CC2CN(CC2C3=CC(=CC=C3)F)C(C4CCCCC4)C(=O)O)C5=NC=CC=N5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL138502,CC1CN(CCN1C(C)C2=CC=C(C=C2)C(F)(F)F)C3(CCN(CC3)C(=O)C4=C(C=NC=C4C)C)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL138640,CCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(C=[N+](C=C3Cl)[O-])Cl)C)C4=CC=C(C=C4)Br
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL138645,CCCN(C1CCN(CC1)CC2CN(CC2C3=CC=CC=C3)C(=O)C4CCC4)C5=CC=CC=N5
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL138655,CC1=C(C(=[N+](C=C1)[O-])C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)C(=NOC)C4=CC=C(C=C4)S(=O)(=O)C
,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,CHEMBL1387248,COC1=CC(=C(C=C1N2C(=O)C=CC2=O)OC)Cl
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL138879,CCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(C=C(NC3=O)C)C)C)C4=CC=C(C=C4)Br
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL138975,CC1=C(C(=CC=C1)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)C(=NOC(C)C)C4=CC=C(C=C4)Br
,,,,,,,,,,,,,,,,,1.0,,,,,,,,CHEMBL139,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL139029,CC1=C(C(=CC=C1)N)C(=O)N2CCC(CC2)(C)N3CCC(CC3)C(=NOC)C4=CC=C(C=C4)Br
,,,,0.0,,0.0,,,,0.0,,1.0,0.0,,,,,,,,,,,,CHEMBL1391094,CC1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)N3C(=O)C=CC3=O)N4CCOCC4
,,,,,,,,,,,,1.0,,,,,,,,,,,,,CHEMBL1391621,CCCCCCC(=O)NNC=C1C(=O)NC(=S)N(C1=O)C(C)CC
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL139246,CCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(N=C(N=C3C)C4CC4)C)C)C5=CC=C(C=C5)Br
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL139459,CC1=C(C(=CC=C1)O)C(=O)N2CCC(CC2)(C)N3CCC(CC3)C(=NOC)C4=CC=C(C=C4)Br
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL139559,CC1=C(C(=NC=C1)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)C(=NOC)C4=CC=C(C=C4)Br
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL139607,CCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(C=CC=[N+]3[O-])C)C)C4=CC=C(C=C4)Br
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL139701,CCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(N=C(N=C3C)C(C)C)C)C)C4=CC=C(C=C4)Br
,,,,0.0,,0.0,,,,,,1.0,0.0,,,,,,,,,,,,CHEMBL1397830,CC(C(=O)NC1=NC(=CS1)C2=CC=CC=N2)OC3=CC=CC=C3
,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,CHEMBL1398171,CC1=NN(C(=C1C2=CC=CC=C2)N)C3=NC4=CC=CC=C4N3
,,,,,,0.0,,,,,,1.0,0.0,,,,,,,,,,,,CHEMBL1400481,C1=CN=C(N=C1)C2=C(SC(=C2)[N+](=O)[O-])[N+](=O)[O-]
,,,,0.0,,,,,,0.0,,1.0,0.0,,,,,,,,,,,,CHEMBL1401467,CCCCN1C(=C(C(=O)N(C1=O)C)C(=S)NC(=O)CC(C)C)N
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL140183,CC1CN(CCN1C(C)C2=CC=C(C=C2)I)C3CCN(CC3)C(=O)C4=C(C=CC=C4I)F
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL140201,CCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(N=C(N=C3C)NC(=O)C)C)C)C4=CC=C(C=C4)Br
,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,CHEMBL140270,C1CN(CCC1(C2=CC3=CC=CC=C3C=C2)O)CCCC(C#N)(C4=CC=CC=C4)C5=CC=CC=C5
,,,,,,0.0,,,,0.0,,1.0,0.0,,,,,,,,,,,,CHEMBL1403869,CCOC(=O)C1=C(SC(=C1C)C)N2C(=O)C=CC2=O
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL140390,CCCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(N=CN=C3C)C)C)C4=CC=C(C=C4)Br
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL140418,CCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(N=C(N=C3C)SC)C)C)C4=CC=C(C=C4)Br
,,,,0.0,,,,,,0.0,,1.0,0.0,,,,,,,,,,,,CHEMBL1404301,COC1=CC=C(C=C1)N2C(=O)CC(C2=O)SC3=NN=C(O3)C4=CC=CC=C4
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL140484,CCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(C=C(C=C3C)C4=CC=NC=C4)C)C)C5=CC=C(C=C5)Br
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL140490,CC1CN(CCN1C(C)C2=CC=C(C=C2)C(F)(F)F)C3(CCN(CC3)C(=O)C4=C(N=C(N=C4C)N)C)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL140552,CCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(N=C(N=C3C)C(F)(F)F)C)C)C4=CC=C(C=C4)Br
,,,,,,0.0,,,,,,1.0,0.0,,,,,,,,,,,,CHEMBL1406051,C1CCN(C1)C2=CC=CC=C2NC(=S)NC(=O)C3=CC=C(C=C3)[N+](=O)[O-]
,,,0.0,0.0,,0.0,,,0.0,,,1.0,0.0,,,,0.0,,0.0,,,,1.0,,CHEMBL1406895,COC(=O)C1=NN(C(C1)(C2=CC=C(C=C2)Cl)O)C(=O)C3=CC(=CC=C3)Br
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL140706,CC1CN(CCN1C(C)C2=CC=C(C=C2)C(F)(F)F)C3(CCN(CC3)C(=O)C4=C(N=C(N=C4C)OC)C)C
,1.0,,,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,,,,,,0.0,,CHEMBL1407777,CCN1CCC2=C(C1)C=C3C(=C(SC3=N2)C(=O)N4CCC5=CC=CC=C5C4)N
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL140827,CC1CN(CCN1C(C)C2=CC=C(C=C2)C(F)(F)F)C3(CCN(CC3)C(=O)C4=C(C=NC=C4Cl)Cl)C
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL140912,CC1=C(C(=NC=N1)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)C(=NOC(C)C)C4=CC=C(C=C4)Br
,,1.0,,,,,,,,,,0.0,,,,,,,0.0,,,,,,CHEMBL141020,C1CN(CCC1(C2=CN=CC=C2)O)CCCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL141201,CC1=C(C(=NC=N1)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)C(=NOCC(F)(F)F)C4=CC=C(C=C4)Br
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL141202,CC1=C(C(=NC=N1)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)C(=NOC)C4=CC=C(C=C4)Br
,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,CHEMBL1412087,CCOC1=CC(=CC2=C(NN(C2=O)C3=NC(=CS3)C4=CC=C(C=C4)Br)C5=CC=CC=C5)C=CC1=O
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL141301,CC1=C(C(=[N+](C=C1)[O-])C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)C(=NOC)C4=CC=C(C=C4)C(F)(F)F
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL141345,CCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(C=C[N+](=C3C)[O-])C)C)C4=CC=C(C=C4)F
,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,CHEMBL141387,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(C#N)C3=CSC=C3
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL141683,CCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(N=C(N=C3C)N)C)C)C4=CC=C(C=C4)Br
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL141699,CC1CN(CCN1C(C)C2=CC=C(C=C2)C(F)(F)F)C3(CCN(CC3)C(=O)C4=C(C=[N+](C=C4C)[O-])C)C
,,1.0,,,,,,,,,,,,,,,,,,,,,,,CHEMBL141713,COC1=CC=C(C=C1)C2(CCN(CC2)CCCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4)O
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL141802,CCOC(=O)CON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(C=CC=C3C)C)C)C4=CC=C(C=C4)Br
,,1.0,,,,,,,,,,,,,,,,,,,,,,,CHEMBL141817,COC1=CC=C(C=C1)C(CCCN2CCC(CC2)(C3=CC=C(C=C3)Cl)O)C#N
,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,CHEMBL141829,CC1=CC=CC=C1C2(CCN(CC2)CCCC3(C4=CC=CC=C4CSC5=CC=CC=C53)C#N)O
,,,,0.0,,0.0,,,,,,1.0,0.0,,,,,,,,,,,,CHEMBL1419683,CC(C)CC1=NN=C(S1)NC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])N3CCOCC3
,,,,0.0,,,,,,0.0,,1.0,,,,,,,,,,,,,CHEMBL1420064,C1=CC=C(C(=C1)NC(=S)NC(=O)C2=C(C=C(C=C2)Cl)Cl)O
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL142021,CCON=C(C1CCN(CC1)C2(CCN(CC2)C(=O)C3=C(N=CN=C3C)C)C)C4=CC=C(C=C4)Br
,,,,,,,,,,1.0,,,,,,,,,,,,,,,CHEMBL142022,CC1(CCN(CC1)C(=O)C2=CC=CC3=CC=CC=C32)N4CCC(CC4)CC5=CC=C(C=C5)Br
,,1.0,,,,,,,,,,,,,,,,,,,,,,,CHEMBL142107,CCOC1=CC=C(C=C1)C(CCCN2CCC(CC2)(C3=CC=C(C=C3)Cl)O)C#N
,,,,0.0,,,,,,0.0,,1.0,,,,,,,,,,,,,CHEMBL1421589,CC1CC2=C(N1C(=O)C)C=CC(=C2)S(=O)(=O)N3CCCC(C3)C(=O)NC4=CC(=CC=C4)Cl
,,1.0,,,,,,,,,,0.0,,,,,,,0.0,,,,,,CHEMBL142160,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(C#N)C3=CC=CC=C3F
,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,CHEMBL142161,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(C#N)C3=CC=C(C=C3)F
,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,CHEMBL142191,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(CCCCl)(C#N)C3=CC=CC=C3
,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,CHEMBL142199,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4
,,1.0,,,,,,,,,,0.0,,,,,,,0.0,,,,,,CHEMBL142244,C1CN(CCC1(C2=CC=CC=C2)O)CCCC3(C4=CC=CC=C4CSC5=CC=CC=C53)C#N
,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,CHEMBL142263,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(C#N)C3=CC(=CC=C3)OC4=CC=CC=C4
,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,CHEMBL1422976,CC1=C(SC(=N1)NC2=NC3=C(S2)C=C(C=C3)OC)C(=O)C
,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,CHEMBL142318,C1CN(CCC1(C2=CC=C(C=C2)F)O)CCCC3(C4=CC=CC=C4CSC5=CC=CC=C53)C#N
,,,,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,,CHEMBL1424264,CC1=CC(=C(C=C1C)O)NC(=S)NC(=O)C2=CC=C(O2)C3=CC=C(C=C3)Cl
,,1.0,,,,,,,,,,,,,,,,,,,,,,,CHEMBL142468,COC1=C(C=C(C=C1)C(CCCN2CCC(CC2)(C3=CC=C(C=C3)Cl)O)C#N)Br
,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,CHEMBL142620,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCCCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4
,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,CHEMBL142628,CN(C)C1=CC=C(C=C1)C2(CCN(CC2)CCCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4)O
,,,,,,,,,,,,1.0,,,,,,,,,,,,,CHEMBL1426411,C1=CC=C(C=C1)CC(=O)NC2=CC=CC(=C2)N3C(=O)C=CC3=O
,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,CHEMBL1426562,CN1C(=O)C(=C2C3=CC=CC=C3NC2=O)NC1=S
,,1.0,,,,,,,,,,,,,,,,,,,,,,,CHEMBL142676,C1CN(CCC1(C2=CC=C(C=C2)I)O)CCCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4
,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,CHEMBL142713,C1CN(CCC1(C2=CC(=CC=C2)Cl)O)CCCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4
,,,,,,,,,,,,1.0,,,,,,,,,,,,,CHEMBL1427185,C1=CC(=O)N(C1=O)CCNC2=C(C=C(C=N2)C(F)(F)F)Cl
,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,,CHEMBL142752,C1CNCCC1NC(=O)NCC(CCCN2CCC(CC2)(C3=CC=C(C=C3)Cl)O)(C4=CC=CC=C4)C5=CC=CC=C5
,,1.0,,,,,,,,,,,,,,,,,,,,,,,CHEMBL142798,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(C#N)C3=CC=CC=C3O
,,1.0,,,,,,,,,,0.0,,,,,,,0.0,,,,,,CHEMBL142925,CN1C2=CC=CC=C2C(C3=CC=CC=C3C1=O)(CCCN4CCC(CC4)(C5=CC=C(C=C5)Cl)O)C#N
,,,,,,0.0,,,,,,1.0,,,,,,,,,,,,,CHEMBL1430235,CCN(CC1=NC(=O)C2=CC(=CC(=C2N1)Br)Br)CC(=O)NC(C)(C)C
,,1.0,,,,,,,,,,,,,,,,,,,,,,,CHEMBL143059,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(C#N)C3=CC=CC=C3
,1.0,,,,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,CHEMBL1430708,CCC(C(=O)NCCCN(CC)CC1=CC=CC=C1)N2C(=O)C3=C(C(=N2)C)SC4=CC=CC=C43
,,,,0.0,,0.0,,,,,,1.0,,,,,,,,,,,,,CHEMBL1430795,CNC(CC(=O)C1=CC=C(C=C1)[N+](=O)[O-])C(Cl)(Cl)Cl
,,,,,,,,,,0.0,0.0,1.0,,,,0.0,,0.0,,,,,1.0,0.0,CHEMBL1431608,CC1=CC=C(C=C1)S(=O)(=O)C2=NC=C(C=C2)[N+](=O)[O-]
,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,CHEMBL143173,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC3(C4=CC=CC=C4CS(=O)C5=CC=CC=C53)C#N
,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,CHEMBL143194,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(CC#N)(C#N)C3=CC=CC=C3
,,1.0,,,,,,,,,,,,,,,,,,,,,,,CHEMBL143266,C1CCC(CC1)C(CCCN2CCC(CC2)(C3=CC=C(C=C3)Cl)O)(C#N)C4=CC=CC=C4
