ChEMBL ID;Receptor;Species;Purchasable;No. records;Assay type;Min.;Average;Max.;Unit;Mol. weight;Rot. Bonds;H don;H acc;LogP;Smiles
CHEMBL219431;ccr8_human;Human;No;1;Funct;7.44;7.44;7.44;p(-log);550;11;2;5;6.3;CCCCCC1=CC=C(C=C1)C(=O)NC2=CC=C(C3=CC=CC=C32)S(=O)(=O)NC4CCN(CC4)C(=O)CCC
CHEMBL2205075;cxcr3_human;Human;No;1;Funct;5.40;5.40;5.40;p(-log);338;5;0;2;5.1;CC1(C2CC=C(C1C2)CN(C)CC3=CC=C(C=C3)C4=CSC=C4)C
CHEMBL2205807;ccr8_human;Human;Yes;1;Funct;5.13;5.13;5.13;p(-log);184;1;0;2;2.2;CC1=CN=C(C=C1)C2=NC=C(C=C2)C
CHEMBL2205807;ccr5_human;Human;Yes;1;Funct;5.64;5.64;5.64;p(-log);184;1;0;2;2.2;CC1=CN=C(C=C1)C2=NC=C(C=C2)C
CHEMBL2205807;ccr1_human;Human;Yes;1;Funct;4.77;4.77;4.77;p(-log);184;1;0;2;2.2;CC1=CN=C(C=C1)C2=NC=C(C=C2)C
CHEMBL2204266;ccr2_human;Human;No;2;Funct;8.30;8.35;8.40;p(-log);541;8;3;10;3.4;CC(C)OC1=NC=C(S1)C2(CCC(CC2)N3CC(C3)NC(=O)CNC(=O)C4=CC(=CC=C4)C(F)(F)F)O
CHEMBL2205708;cxcr3_human;Human;No;1;Funct;4.80;4.80;4.80;p(-log);255;4;0;1;3.8;CC1(C2CC=C(C1C2)CN(C)CC3=CC=CC=C3)C
CHEMBL2207081;ccr4_human;Human;No;1;Funct;6.40;6.40;6.40;p(-log);418;5;1;5;3.7;C1=CC(=C(C=C1S(=O)(=O)NC2=C(C=CC(=C2)Cl)CN3C=CN=N3)Cl)Cl
CHEMBL2207081;ccr2_human;Human;No;5;Funct;5.00;7.02;8.00;p(-log);418;5;1;5;3.7;C1=CC(=C(C=C1S(=O)(=O)NC2=C(C=CC(=C2)Cl)CN3C=CN=N3)Cl)Cl
CHEMBL2207081;ccr1_human;Human;No;1;Funct;6.40;6.40;6.40;p(-log);418;5;1;5;3.7;C1=CC(=C(C=C1S(=O)(=O)NC2=C(C=CC(=C2)Cl)CN3C=CN=N3)Cl)Cl
CHEMBL2205070;cxcr3_human;Human;No;1;Funct;5.20;5.20;5.20;p(-log);347;5;1;2;4.8;CC1(C2CC=C(C1C2)CN(C)CC3=CC=C(C=C3)C4=CC(=CC=C4)N)C
CHEMBL2207084;ccr2_human;Human;No;3;Funct;7.10;7.40;8.00;p(-log);433;5;1;6;4.0;CC1=NN=NN1CC2=C(C=C(C=C2)Cl)NS(=O)(=O)C3=CC(=C(C=C3)Cl)Cl
CHEMBL2207084;ccr1_human;Human;No;1;Funct;6.40;6.40;6.40;p(-log);433;5;1;6;4.0;CC1=NN=NN1CC2=C(C=C(C=C2)Cl)NS(=O)(=O)C3=CC(=C(C=C3)Cl)Cl
CHEMBL2207664;ccr3_human;Human;No;1;Funct;8.90;8.90;8.90;p(-log);522;7;3;8;2.9;CC1=C(C=CC(=C1Cl)OC2CCN(CC2)CC(CNC(=O)C3=CNC(=O)C=C3C(F)(F)F)O)Cl
CHEMBL2208429;ccr3_human;Human;No;1;Funct;8.80;8.80;8.80;p(-log);463;7;3;5;4.1;C1CN(CCC1OC2=CC(=C(C=C2)Cl)Cl)CC(CNC(=O)C3=NNC4=CC=CC=C43)O
CHEMBL221251;ccr8_human;Human;No;1;Funct;8.38;8.38;8.38;p(-log);550;5;2;6;3.2;CC1=CC=CC=C1C(=O)NC2=CC=C(C3=CC=CC=C32)S(=O)(=O)NC4CCN(CC4)C(=O)N5CCN(CC5)C
CHEMBL2203620;ccr5_human;Human;Yes;1;Funct;7.67;7.67;7.67;p(-log);489;7;1;4;5.1;CC1=NC2=CC=CC=C2N1C3CC4CSCC(C3)N4CCC(C5=CC=CC=C5)NC(=O)C6CCC6
CHEMBL221067;ccr3_human;Human;No;1;Funct;8.70;8.70;8.70;p(-log);454;10;2;4;5.1;CCCN1CCC(CC1CCCNC(=O)NC2=CC=CC(=C2)C(=O)C)CC3=CC=C(C=C3)F
CHEMBL2205709;cxcr3_human;Human;No;1;Funct;4.90;4.90;4.90;p(-log);267;2;0;1;3.8;CC1(C2CC=C(C1C2)CN3CCC4=CC=CC=C4C3)C
CHEMBL2180501;ccr1_human;Human;No;1;Funct;7.16;7.16;7.16;p(-log);391;5;1;2;4.8;CC(C)C(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)C3CCCC3
CHEMBL2180548;ccr1_human;Human;No;1;Funct;6.75;6.75;6.75;p(-log);415;5;2;3;3.9;CC(C)C(C(=O)N1CCC(CC1)(C2=CC=C(C=C2)Cl)O)NC(=O)C3=CC=CC=C3
CHEMBL218115;cxcr2_human;Human;No;1;Funct;8.42;8.42;8.42;p(-log);383;7;3;7;2.7;CCC(C1=CC=CO1)NC2=C(C(=O)C2=O)NC3=CC=CC(=C3O)C(=O)N(C)C
CHEMBL218115;cxcr1_human;Human;No;1;Funct;7.59;7.59;7.59;p(-log);383;7;3;7;2.7;CCC(C1=CC=CO1)NC2=C(C(=O)C2=O)NC3=CC=CC(=C3O)C(=O)N(C)C
CHEMBL218218;ccr8_human;Human;No;1;Funct;8.20;8.20;8.20;p(-log);537;5;2;6;3.0;CC1=CC=CC=C1C(=O)NC2=CC=C(C3=CC=CC=C32)S(=O)(=O)NC4CCN(CC4)C(=O)N5CCOCC5
CHEMBL218374;ccr8_human;Human;No;1;Funct;9.77;9.77;9.77;p(-log);482;7;2;6;3.8;CCOC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CC=CC=C4
CHEMBL219433;ccr8_human;Human;No;1;Funct;8.04;8.04;8.04;p(-log);520;6;2;5;4.9;CC1=CC=CC=C1C(=O)NC2=CC=C(C3=CC=CC=C32)S(=O)(=O)NC4CCN(CC4)C(=O)C5CCCC5
CHEMBL2207094;ccr4_human;Human;No;1;Funct;6.40;6.40;6.40;p(-log);424;5;1;6;4.0;C1=CC(=C(C=C1Cl)NS(=O)(=O)C2=CC(=C(S2)Cl)Cl)CN3C=CN=N3
CHEMBL2207094;ccr2_human;Human;No;1;Funct;7.60;7.60;7.60;p(-log);424;5;1;6;4.0;C1=CC(=C(C=C1Cl)NS(=O)(=O)C2=CC(=C(S2)Cl)Cl)CN3C=CN=N3
CHEMBL2207094;ccr1_human;Human;No;1;Funct;6.30;6.30;6.30;p(-log);424;5;1;6;4.0;C1=CC(=C(C=C1Cl)NS(=O)(=O)C2=CC(=C(S2)Cl)Cl)CN3C=CN=N3
CHEMBL2204259;ccr2_human;Human;No;2;Funct;7.21;7.55;7.89;p(-log);483;6;3;9;2.3;C1CC(CCC1N2CC(C2)NC(=O)CNC(=O)C3=CC(=CC=C3)C(F)(F)F)(C4=NC=CS4)O
CHEMBL2205718;cxcr3_human;Human;No;1;Funct;5.30;5.30;5.30;p(-log);409;5;0;1;6.2;CN(CCC12CC3CC(C1)CC(C3)C2)CC4=CC=C(C=C4)I
CHEMBL2207088;ccr4_human;Human;No;1;Funct;5.90;5.90;5.90;p(-log);383;5;1;5;3.1;C1=CC(=CC(=C1)Cl)S(=O)(=O)NC2=C(C=CC(=C2)Cl)CN3C=CN=N3
CHEMBL2207088;ccr2_human;Human;No;1;Funct;7.00;7.00;7.00;p(-log);383;5;1;5;3.1;C1=CC(=CC(=C1)Cl)S(=O)(=O)NC2=C(C=CC(=C2)Cl)CN3C=CN=N3
CHEMBL2207088;ccr1_human;Human;No;1;Funct;5.80;5.80;5.80;p(-log);383;5;1;5;3.1;C1=CC(=CC(=C1)Cl)S(=O)(=O)NC2=C(C=CC(=C2)Cl)CN3C=CN=N3
CHEMBL2205706;cxcr3_human;Human;No;1;Funct;5.10;5.10;5.10;p(-log);381;4;0;1;4.5;CC1(C2CC=C(C1C2)CN(C)CC3=CC(=CC=C3)I)C
CHEMBL2207662;ccr3_human;Human;No;1;Funct;8.50;8.50;8.50;p(-log);508;7;3;8;2.5;C1CN(CCC1OC2=CC(=C(C=C2)Cl)Cl)CC(CNC(=O)C3=CNC(=O)C=C3C(F)(F)F)O
CHEMBL2208433;ccr3_human;Human;No;1;Funct;8.60;8.60;8.60;p(-log);504;7;2;5;3.4;CN(CC(CN1CCC(CC1)OC2=CC(=C(C=C2)Cl)Cl)O)C(=O)C3=CNC(=O)C4=CC=CC=C43
CHEMBL221789;ccr8_human;Human;No;1;Funct;7.42;7.42;7.42;p(-log);469;8;1;6;4.4;CCOC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)OCC4=CC=CC=C4
CHEMBL2207654;ccr3_human;Human;No;1;Funct;9.50;9.50;9.50;p(-log);610;9;3;8;2.5;C1CN(C1)S(=O)(=O)C2=CC3=C(C=C2)C(=CNC3=O)C(=O)NCC(CN4CCC(CC4)OC5=CC(=C(C=C5)Cl)Cl)O
CHEMBL2207101;ccr4_human;Human;No;1;Funct;6.00;6.00;6.00;p(-log);451;5;1;8;3.9;C1=CC(=CC(=C1)S(=O)(=O)NC2=CC(=C(C=C2CN3C=CN=N3)Cl)Cl)C(F)(F)F
CHEMBL2207101;ccr2_human;Human;No;1;Funct;7.90;7.90;7.90;p(-log);451;5;1;8;3.9;C1=CC(=CC(=C1)S(=O)(=O)NC2=CC(=C(C=C2CN3C=CN=N3)Cl)Cl)C(F)(F)F
CHEMBL2207101;ccr1_human;Human;No;1;Funct;5.90;5.90;5.90;p(-log);451;5;1;8;3.9;C1=CC(=CC(=C1)S(=O)(=O)NC2=CC(=C(C=C2CN3C=CN=N3)Cl)Cl)C(F)(F)F
CHEMBL2180545;ccr1_human;Human;No;1;Funct;6.72;6.72;6.72;p(-log);449;6;1;2;6.1;CCCC(C(=O)N1CCC(CC1)C2=CC=C(C=C2)Cl)NC(=O)C3=CC4=CC=CC=C4C=C3
CHEMBL218997;ccr3_human;Human;No;1;Funct;6.19;6.19;6.19;p(-log);377;7;3;3;3.7;C1CNC(CC1CC2=CC=CC=C2)CCCNC(=O)NC3=CC=CC(=C3)C#N
CHEMBL2207663;ccr3_human;Human;No;1;Funct;8.70;8.70;8.70;p(-log);488;7;3;8;2.3;CC1=C(C=CC(=C1)Cl)OC2CCN(CC2)CC(CNC(=O)C3=CNC(=O)C=C3C(F)(F)F)O
CHEMBL2204257;ccr2_human;Human;No;1;Funct;6.10;6.10;6.10;p(-log);484;6;3;10;1.7;C1CC(CCC1N2CC(C2)NC(=O)CNC(=O)C3=CC(=CC=C3)C(F)(F)F)(C4=NN=CS4)O
CHEMBL2207098;ccr4_human;Human;No;1;Funct;6.80;6.80;6.80;p(-log);452;5;1;5;4.3;C1=CC(=C(C=C1S(=O)(=O)NC2=CC(=C(C=C2CN3C=CN=N3)Cl)Cl)Cl)Cl
CHEMBL2207098;ccr2_human;Human;No;1;Funct;8.00;8.00;8.00;p(-log);452;5;1;5;4.3;C1=CC(=C(C=C1S(=O)(=O)NC2=CC(=C(C=C2CN3C=CN=N3)Cl)Cl)Cl)Cl
CHEMBL2207098;ccr1_human;Human;No;1;Funct;6.50;6.50;6.50;p(-log);452;5;1;5;4.3;C1=CC(=C(C=C1S(=O)(=O)NC2=CC(=C(C=C2CN3C=CN=N3)Cl)Cl)Cl)Cl
CHEMBL2204258;ccr2_human;Human;No;1;Funct;7.00;7.00;7.00;p(-log);482;6;3;8;3.0;C1CC(CCC1N2CC(C2)NC(=O)CNC(=O)C3=CC(=CC=C3)C(F)(F)F)(C4=CC=CS4)O
CHEMBL2208419;ccr3_human;Human;No;1;Funct;6.60;6.60;6.60;p(-log);421;7;1;5;4.5;C1CN(CCC1OC2=CC(=C(C=C2)Cl)Cl)CC(COC3=CC=CC(=C3)C#N)O
CHEMBL2207087;ccr4_human;Human;No;1;Funct;5.90;5.90;5.90;p(-log);383;5;1;5;3.1;C1=CC(=CC=C1S(=O)(=O)NC2=C(C=CC(=C2)Cl)CN3C=CN=N3)Cl
CHEMBL2207087;ccr2_human;Human;No;1;Funct;7.00;7.00;7.00;p(-log);383;5;1;5;3.1;C1=CC(=CC=C1S(=O)(=O)NC2=C(C=CC(=C2)Cl)CN3C=CN=N3)Cl
CHEMBL2207087;ccr1_human;Human;No;1;Funct;6.00;6.00;6.00;p(-log);383;5;1;5;3.1;C1=CC(=CC=C1S(=O)(=O)NC2=C(C=CC(=C2)Cl)CN3C=CN=N3)Cl
CHEMBL2207285;ccr3_human;Human;No;1;Funct;8.40;8.40;8.40;p(-log);610;10;4;8;2.7;C1CC1NS(=O)(=O)C2=CC3=C(C=C2)C(=CNC3=O)C(=O)NCC(CN4CCC(CC4)OC5=CC(=C(C=C5)Cl)Cl)O
CHEMBL2205805;ccr8_human;Human;Yes;1;Funct;6.41;6.41;6.41;p(-log);268;2;0;3;3.0;C1=CC=NC(=C1)C2=CC(=CC(=N2)C3=CC=CC=N3)Cl
CHEMBL2205805;ccr5_human;Human;Yes;1;Funct;5.10;5.10;5.10;p(-log);268;2;0;3;3.0;C1=CC=NC(=C1)C2=CC(=CC(=N2)C3=CC=CC=N3)Cl
CHEMBL2205805;ccr1_human;Human;Yes;1;Funct;5.92;5.92;5.92;p(-log);268;2;0;3;3.0;C1=CC=NC(=C1)C2=CC(=CC(=N2)C3=CC=CC=N3)Cl
CHEMBL2208418;ccr3_human;Human;No;1;Funct;6.80;6.80;6.80;p(-log);466;8;2;6;4.6;C1CN(CCC1NCC(COC2=CC3=C(C=C2)N=CS3)O)CC4=CC(=C(C=C4)Cl)Cl
CHEMBL221903;ccr3_human;Human;No;1;Funct;8.39;8.39;8.39;p(-log);452;10;2;4;4.9;CC(=O)C1=CC(=CC=C1)NC(=O)NCCCC2CC(CCN2CC=C)CC3=CC=C(C=C3)F
CHEMBL218297;ccr8_human;Human;No;1;Funct;8.16;8.16;8.16;p(-log);536;8;2;5;5.5;CCCC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CC=C(C=C4)C(C)(C)C
CHEMBL218207;ccr8_human;Human;Yes;1;Funct;5.11;5.11;5.11;p(-log);396;4;1;5;2.8;C1COCCN1S(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CC=CC=C4
CHEMBL218555;ccr8_human;Human;No;1;Funct;6.05;6.05;6.05;p(-log);481;7;2;6;2.8;CCCC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CN=CC=C4
CHEMBL219781;ccr5_human;Human;Yes;2;Funct;4.77;5.15;5.52;p(-log);464;9;1;5;4.7;CC1=CC(=C(C=C1)NC(=O)CSC2=NN=C(N2CC3=CC=CC=C3)CCN4CCCCC4)C
CHEMBL2205802;ccr1_human;Human;Yes;1;Funct;5.00;5.00;5.00;p(-log);240;2;2;4;0.8;C1=CC2=C(C3=C1C=CC(=N3)CO)N=C(C=C2)CO
CHEMBL2205810;ccr8_human;Human;Yes;1;Funct;6.17;6.17;6.17;p(-log);194;0;0;2;2.1;CC1=CN=C2C(=C1)C=CC3=C2N=CC=C3
CHEMBL2205810;ccr5_human;Human;Yes;1;Funct;5.66;5.66;5.66;p(-log);194;0;0;2;2.1;CC1=CN=C2C(=C1)C=CC3=C2N=CC=C3
CHEMBL2205810;ccr1_human;Human;Yes;1;Funct;5.89;5.89;5.89;p(-log);194;0;0;2;2.1;CC1=CN=C2C(=C1)C=CC3=C2N=CC=C3
CHEMBL2207082;ccr4_human;Human;No;1;Funct;5.60;5.60;5.60;p(-log);418;5;1;5;3.4;C1=CC(=C(C=C1S(=O)(=O)NC2=C(C=CC(=C2)Cl)CN3C=NN=C3)Cl)Cl
CHEMBL2207082;ccr2_human;Human;No;1;Funct;8.00;8.00;8.00;p(-log);418;5;1;5;3.4;C1=CC(=C(C=C1S(=O)(=O)NC2=C(C=CC(=C2)Cl)CN3C=NN=C3)Cl)Cl
CHEMBL2207082;ccr1_human;Human;No;1;Funct;6.00;6.00;6.00;p(-log);418;5;1;5;3.4;C1=CC(=C(C=C1S(=O)(=O)NC2=C(C=CC(=C2)Cl)CN3C=NN=C3)Cl)Cl
CHEMBL2207282;ccr3_human;Human;No;1;Funct;7.60;7.60;7.60;p(-log);569;8;4;8;1.8;C1CN(CCC1OC2=CC(=C(C=C2)Cl)Cl)CC(CNC(=O)C3=CNC(=O)C4=C3C=CC(=C4)S(=O)(=O)N)O
CHEMBL2205714;cxcr3_human;Human;No;1;Funct;5.30;5.30;5.30;p(-log);304;5;0;1;4.9;CC1(C2CC=C(C1C2)CN(C)CCC3=CC=C(C=C3)Cl)C
CHEMBL2207280;ccr3_human;Human;No;1;Funct;8.50;8.50;8.50;p(-log);508;7;3;6;3.3;C1CN(CCC1OC2=CC(=C(C=C2)Cl)Cl)CC(CNC(=O)C3=CNC(=O)C4=C3C=C(C=C4)F)O
CHEMBL219327;ccr8_human;Human;No;1;Funct;7.47;7.47;7.47;p(-log);480;7;2;5;3.9;CCCC(=O)N1CCC(C1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CC=CC=C4C
CHEMBL221481;cxcr2_human;Human;No;1;Funct;8.22;8.22;8.22;p(-log);580;10;4;8;5.0;CCC(CC)(NS(=O)(=O)C1=C(C=CC(=C1O)NC(=NC2=CC=CC=C2Br)NC#N)C)N3CCOCC3
CHEMBL221481;cxcr1_human;Human;No;1;Funct;6.98;6.98;6.98;p(-log);580;10;4;8;5.0;CCC(CC)(NS(=O)(=O)C1=C(C=CC(=C1O)NC(=NC2=CC=CC=C2Br)NC#N)C)N3CCOCC3
CHEMBL221021;ccr8_human;Human;No;1;Funct;8.02;8.02;8.02;p(-log);488;7;2;6;4.0;CCOC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)C(=O)NC4CCCCC4
CHEMBL2207276;ccr3_human;Human;No;1;Funct;7.80;7.80;7.80;p(-log);548;8;3;7;2.2;CC1=C(C=CC(=C1)Cl)OC2CCN(CC2)CC(CNC(=O)C3=CNC(=O)C4=C3C=CC(=C4)S(=O)(=O)C)O
CHEMBL2207665;ccr3_human;Human;No;1;Funct;8.40;8.40;8.40;p(-log);522;7;2;8;2.7;CN1C=C(C(=CC1=O)C(F)(F)F)C(=O)NCC(CN2CCC(CC2)OC3=CC(=C(C=C3)Cl)Cl)O
CHEMBL2208417;ccr3_human;Human;No;1;Funct;6.90;6.90;6.90;p(-log);434;8;2;5;3.9;C1CN(CCC1NCC(COC2=CC=C(C=C2)C#N)O)CC3=CC(=C(C=C3)Cl)Cl
CHEMBL225434;ccr2_human;Human;No;1;Funct;5.22;5.22;5.22;p(-log);307;4;1;3;3.6;C1CN(CCC1OC2=CC3=C(C=C2)NN=C3)CC4=CC=CC=C4
CHEMBL224509;ccr2_human;Human;No;1;Funct;5.40;5.40;5.40;p(-log);324;4;2;4;3.7;C1CC(CN(C1)CC2=CC=C(C=C2)F)NC3=CC4=C(C=C3)NN=C4
CHEMBL2281964;ccr5_human;Human;No;1;Funct;7.24;7.24;7.24;p(-log);627;8;3;3;7.6;C1CC(CCC1CC2=C(C=CC(=C2)Br)OCC3=CC=C(C=C3)Cl)(CNC(=O)NC4=C(C=CC=C4Cl)Cl)O
CHEMBL2207089;ccr4_human;Human;No;1;Funct;6.30;6.30;6.30;p(-log);377;5;1;5;3.2;CC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)Cl)CN3C=CN=N3)C
CHEMBL2207089;ccr2_human;Human;No;1;Funct;6.30;6.30;6.30;p(-log);377;5;1;5;3.2;CC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)Cl)CN3C=CN=N3)C
CHEMBL2207089;ccr1_human;Human;No;1;Funct;5.40;5.40;5.40;p(-log);377;5;1;5;3.2;CC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)Cl)CN3C=CN=N3)C
CHEMBL230126;cxcr3_human;Human;No;1;Funct;8.05;8.05;8.05;p(-log);590;13;0;5;6.7;CCC(C1=NC2=CC=CC=C2C(=O)N1C3=CC=C(C=C3)OCC)N(CCOCC)C(=O)CC4=CC=C(C=C4)C5=CC=CC=C5
CHEMBL2281970;ccr5_human;Human;No;1;Funct;5.43;5.43;5.43;p(-log);383;5;2;5;2.8;C1=CC(=C(C=C1COC2=C(C=C(C=C2)Br)C=NN=C(N)N)F)F
CHEMBL2281892;ccr5_human;Human;No;1;Funct;6.00;6.00;6.00;p(-log);427;4;0;3;4.5;C1COCCN1C2=C(C=CC(=C2)Br)OCC3=CC=C(C=C3)Br
CHEMBL2314051;ccr2_human;Human;No;1;Funct;5.36;5.36;5.36;p(-log);417;4;1;5;2.7;COC1COCCC1NC2CC3CCCC3(C2)C(=O)N4CCC5=C(C4)C=C(C=C5)F
CHEMBL231487;cxcr3_human;Human;No;1;Funct;5.64;5.64;5.64;p(-log);562;12;0;5;5.7;CCOCCN(CC1=NC2=CC=CC=C2C(=O)N1C3=CC=C(C=C3)OCC)C(=O)CC4=CC=C(C=C4)C5=CC=CC=C5
CHEMBL2204243;ccr2_human;Human;No;2;Funct;7.13;7.24;7.35;p(-log);491;6;3;8;2.6;CC1=NC=C(C=C1)C2(CCC(CC2)N3CC(C3)NC(=O)CNC(=O)C4=CC(=CC=C4)C(F)(F)F)O
CHEMBL2207660;ccr3_human;Human;No;1;Funct;9.10;9.10;9.10;p(-log);495;7;3;8;3.7;CC1=C(C=CC(=C1Cl)OC2CCN(CC2)CC(CNC(=O)C3=C(NN=C3)C(F)(F)F)O)Cl
CHEMBL2208427;ccr3_human;Human;No;1;Funct;8.40;8.40;8.40;p(-log);468;8;3;6;3.4;COC1=C(C=CC(=C1)C(=O)NCC(CN2CCC(CC2)OC3=CC(=C(C=C3)Cl)Cl)O)N
CHEMBL221601;ccr8_human;Human;No;1;Funct;7.82;7.82;7.82;p(-log);536;10;2;5;5.7;CCCCC1=CC=C(C=C1)C(=O)NC2=CC=C(C3=CC=CC=C32)S(=O)(=O)NC4CCN(CC4)C(=O)CCC
CHEMBL226065;ccr2_human;Human;No;3;Funct;7.24;8.24;8.85;p(-log);537;4;1;8;6.9;CC1CN(CCC12C=CC3=CC=CC=C23)C4CCC(C4)C(=O)NCC5=CC(=CC(=C5)C(F)(F)F)C(F)(F)F
CHEMBL220701;ccr8_human;Human;No;1;Funct;8.66;8.66;8.66;p(-log);495;6;3;5;3.6;CCNC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CC=CC=C4C
CHEMBL2281969;ccr5_human;Human;No;1;Funct;7.46;7.46;7.46;p(-log);642;10;3;3;8.6;CC(C)C1=C(C(=CC=C1)C(C)C)NC(=O)NCC2(CCC(CC2)CC3=C(C=CC(=C3)Br)OCC4=CC=C(C=C4)Cl)O
CHEMBL230166;ccr2_human;Human;No;1;Funct;8.52;8.52;8.52;p(-log);628;9;3;11;5.5;CNC(=O)NC1=NC(=CS1)C(CCN2CCC(CC2)C3=CC=CC=C3)C(=O)NCC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F
CHEMBL2281961;ccr5_human;Human;Yes;1;Funct;6.40;6.40;6.40;p(-log);410;6;2;3;4.0;CCC(=NN=C(N)N)C1=C(C=CC(=C1)Br)OCC2=CC=C(C=C2)Cl
CHEMBL2207284;ccr3_human;Human;No;1;Funct;8.40;8.40;8.40;p(-log);583;9;4;8;2.2;CNS(=O)(=O)C1=CC2=C(C=C1)C(=CNC2=O)C(=O)NCC(CN3CCC(CC3)OC4=CC(=C(C=C4)Cl)Cl)O
CHEMBL220753;ccr8_human;Human;No;1;Funct;8.60;8.60;8.60;p(-log);480;6;2;5;3.9;CCC(=O)N1CCC(CC1)NS(=O)(=O)C2=CC=C(C3=CC=CC=C32)NC(=O)C4=CC=CC=C4C
CHEMBL2314059;ccr2_human;Human;No;1;Funct;6.06;6.06;6.06;p(-log);454;3;1;7;3.7;C1CC2CC(CC2(C1)C(=O)N3CCC4=NC=C(C=C4C3)C(F)(F)F)NC5CCSCC5
CHEMBL222075;cxcr2_human;Human;No;1;Funct;7.92;7.92;7.92;p(-log);462;6;3;9;4.2;CN(C)S(=O)(=O)C1=C(C=CC(=C1O)NC(=NC2=CC=CC=C2C(F)(F)F)NC#N)Cl
CHEMBL222075;cxcr1_human;Human;No;1;Funct;6.39;6.39;6.39;p(-log);462;6;3;9;4.2;CN(C)S(=O)(=O)C1=C(C=CC(=C1O)NC(=NC2=CC=CC=C2C(F)(F)F)NC#N)Cl
CHEMBL231587;cxcr3_human;Human;No;1;Funct;6.81;6.81;6.81;p(-log);537;16;0;5;7.7;CCCCCCCCCCCC(=O)N(CCN(C)C)C(C)C1=NC2=CC=CC=C2C(=O)N1C3=CC=C(C=C3)F
CHEMBL2207672;ccr3_human;Human;No;1;Funct;8.60;8.60;8.60;p(-log);582;8;3;7;2.8;CC1=C(C=CC(=C1Cl)OC2CCN(CC2)CC(CNC(=O)C3=CNC(=O)C4=C3C=CC(=C4)S(=O)(=O)C)O)Cl
CHEMBL221712;ccr8_human;Human;No;1;Funct;7.54;7.54;7.54;p(-log);641;10;2;7;5.7;CC1=CC=CC=C1C(=O)NC2=CC=C(C3=CC=CC=C32)S(=O)(=O)NC4CCN(CC4)C(=O)OCCCN5CCC6=CC=CC=C6C5
CHEMBL2259885;ccr5_human;Human;No;1;Funct;5.16;5.16;5.16;p(-log);632;8;1;7;5.4;CN(CC(CCN1CCC2(CC1)CC(=O)NC3=CC=CC=C23)C4=CC(=C(C=C4)Cl)Cl)S(=O)(=O)C5=CC=CC(=C5)[N+](=O)[O-]
CHEMBL220866;ccr3_human;Human;No;1;Funct;6.41;6.41;6.41;p(-log);377;7;3;3;3.7;C1CNC(CC1CC2=CC=CC=C2)CCCNC(=O)NC3=CC=CC(=C3)C#N
CHEMBL2282502;ccr5_human;Human;No;1;Funct;7.70;7.70;7.70;p(-log);576;14;0;5;6.0;CCCN(C1CCN(CC1)CCC(CN(C)S(=O)(=O)C2=CC=CC=C2)C3=CC=CC=C3)C(=O)CCC4=CC=CC=C4
CHEMBL230019;cxcr3_human;Human;No;1;Funct;6.23;6.23;6.23;p(-log);559;16;0;7;6.8;CCCCCCCCCCS(=O)(=O)N(CCN(C)C)C(C)C1=NC2=CC=CC=C2C(=O)N1C3=CC=C(C=C3)F
CHEMBL230560;cxcr3_human;Human;No;1;Funct;7.89;7.89;7.89;p(-log);561;7;0;8;5.4;CC(C1=NC2=CC=CC=C2C(=O)N1C3=CC=C(C=C3)F)N(CC4=CN=CC=C4)C(=O)CC5=CC=C(C=C5)C(F)(F)F
CHEMBL2281959;ccr5_human;Human;No;1;Funct;6.35;6.35;6.35;p(-log);661;8;3;3;8.2;C1CC(CCC1CC2=C(C=CC(=C2)Br)OCC3=CC=C(C=C3)Cl)(CNC(=O)NC4=C(C=C(C=C4Cl)Cl)Cl)O
CHEMBL230078;ccr2_mouse;Mouse;No;1;Funct;7.20;7.20;7.20;p(-log);591;6;1;8;8.2;CC1CN(CCC12C=CC3=CC=CC=C23)C4CCC(C4)(CC5CC5)C(=O)NCC6=CC(=CC(=C6)C(F)(F)F)C(F)(F)F
CHEMBL230078;ccr2_human;Human;No;1;Funct;7.70;7.70;7.70;p(-log);591;6;1;8;8.2;CC1CN(CCC12C=CC3=CC=CC=C23)C4CCC(C4)(CC5CC5)C(=O)NCC6=CC(=CC(=C6)C(F)(F)F)C(F)(F)F
